# t1_sec  abs_err_pos  rel_err_pos  abs_err_vel  rel_err_vel  r1  r2  v1  v2
6.254603e+05  7.007077e+06  2.431769e-02  -2.112348e+01  -2.093317e-02  2.881473e+08  2.811403e+08  1.009091e+03  1.030214e+03
6.255203e+05  7.008243e+06  2.432670e-02  -2.113959e+01  -2.094337e-02  2.880886e+08  2.810803e+08  1.009369e+03  1.030509e+03
6.255803e+05  7.010373e+06  2.433906e-02  -2.115562e+01  -2.095346e-02  2.880297e+08  2.810194e+08  1.009648e+03  1.030803e+03
6.256403e+05  7.011505e+06  2.434796e-02  -2.117142e+01  -2.096333e-02  2.879709e+08  2.809594e+08  1.009926e+03  1.031098e+03
6.257003e+05  7.013590e+06  2.436018e-02  -2.118816e+01  -2.097412e-02  2.879121e+08  2.808985e+08  1.010205e+03  1.031393e+03
6.257603e+05  7.014712e+06  2.436906e-02  -2.120379e+01  -2.098380e-02  2.878532e+08  2.808385e+08  1.010484e+03  1.031688e+03
6.258203e+05  7.015792e+06  2.437780e-02  -2.122027e+01  -2.099431e-02  2.877944e+08  2.807786e+08  1.010763e+03  1.031983e+03
6.258803e+05  7.017852e+06  2.438994e-02  -2.123572e+01  -2.100380e-02  2.877355e+08  2.807176e+08  1.011042e+03  1.032278e+03
6.259403e+05  7.018897e+06  2.439857e-02  -2.125242e+01  -2.101451e-02  2.876766e+08  2.806577e+08  1.011321e+03  1.032574e+03
6.260003e+05  7.020909e+06  2.441056e-02  -2.126850e+01  -2.102461e-02  2.876177e+08  2.805968e+08  1.011601e+03  1.032869e+03
6.260603e+05  7.021934e+06  2.441913e-02  -2.128450e+01  -2.103460e-02  2.875587e+08  2.805368e+08  1.011880e+03  1.033165e+03
6.261203e+05  7.023911e+06  2.443101e-02  -2.130048e+01  -2.104459e-02  2.874998e+08  2.804759e+08  1.012160e+03  1.033460e+03
6.261803e+05  7.025885e+06  2.444289e-02  -2.131621e+01  -2.105431e-02  2.874408e+08  2.804149e+08  1.012439e+03  1.033755e+03
6.262403e+05  7.026871e+06  2.445134e-02  -2.133278e+01  -2.106486e-02  2.873818e+08  2.803550e+08  1.012719e+03  1.034052e+03
6.263003e+05  7.028810e+06  2.446311e-02  -2.134886e+01  -2.107491e-02  2.873228e+08  2.802940e+08  1.012999e+03  1.034348e+03
6.263603e+05  7.029736e+06  2.447136e-02  -2.136518e+01  -2.108519e-02  2.872638e+08  2.802341e+08  1.013279e+03  1.034644e+03
6.264203e+05  7.031641e+06  2.448302e-02  -2.138139e+01  -2.109536e-02  2.872048e+08  2.801731e+08  1.013559e+03  1.034940e+03
6.264803e+05  7.033515e+06  2.449458e-02  -2.139753e+01  -2.110544e-02  2.871457e+08  2.801122e+08  1.013839e+03  1.035237e+03
6.265403e+05  7.034429e+06  2.450281e-02  -2.141393e+01  -2.111578e-02  2.870867e+08  2.800522e+08  1.014120e+03  1.035534e+03
6.266003e+05  7.036308e+06  2.451440e-02  -2.142988e+01  -2.112567e-02  2.870276e+08  2.799913e+08  1.014400e+03  1.035830e+03
6.266603e+05  7.038131e+06  2.452580e-02  -2.144655e+01  -2.113626e-02  2.869685e+08  2.799303e+08  1.014681e+03  1.036127e+03
6.267203e+05  7.038993e+06  2.453386e-02  -2.146264e+01  -2.114626e-02  2.869094e+08  2.798704e+08  1.014962e+03  1.036424e+03
6.267803e+05  7.040796e+06  2.454520e-02  -2.147914e+01  -2.115666e-02  2.868502e+08  2.798094e+08  1.015242e+03  1.036721e+03
6.268403e+05  7.042581e+06  2.455648e-02  -2.149452e+01  -2.116595e-02  2.867911e+08  2.797485e+08  1.015523e+03  1.037018e+03
6.269003e+05  7.043403e+06  2.456442e-02  -2.151128e+01  -2.117660e-02  2.867319e+08  2.796885e+08  1.015804e+03  1.037316e+03
6.269603e+05  7.045154e+06  2.457560e-02  -2.152738e+01  -2.118658e-02  2.866727e+08  2.796276e+08  1.016086e+03  1.037613e+03
6.270203e+05  7.046912e+06  2.458681e-02  -2.154382e+01  -2.119690e-02  2.866135e+08  2.795666e+08  1.016367e+03  1.037911e+03
6.270803e+05  7.048628e+06  2.459788e-02  -2.156064e+01  -2.120757e-02  2.865543e+08  2.795057e+08  1.016648e+03  1.038209e+03
6.271403e+05  7.050353e+06  2.460898e-02  -2.157678e+01  -2.121757e-02  2.864951e+08  2.794447e+08  1.016930e+03  1.038507e+03
6.272003e+05  7.051077e+06  2.461660e-02  -2.159333e+01  -2.122796e-02  2.864358e+08  2.793848e+08  1.017212e+03  1.038805e+03
6.272603e+05  7.052767e+06  2.462760e-02  -2.160929e+01  -2.123777e-02  2.863766e+08  2.793238e+08  1.017493e+03  1.039103e+03
6.273203e+05  7.054426e+06  2.463849e-02  -2.162566e+01  -2.124798e-02  2.863173e+08  2.792629e+08  1.017775e+03  1.039401e+03
6.273803e+05  7.056056e+06  2.464929e-02  -2.164234e+01  -2.125848e-02  2.862580e+08  2.792019e+08  1.018057e+03  1.039700e+03
6.274403e+05  7.057694e+06  2.466012e-02  -2.165840e+01  -2.126836e-02  2.861987e+08  2.791410e+08  1.018339e+03  1.039998e+03
6.275003e+05  7.059329e+06  2.467095e-02  -2.167482e+01  -2.127858e-02  2.861394e+08  2.790800e+08  1.018622e+03  1.040296e+03
6.275603e+05  7.060932e+06  2.468167e-02  -2.169160e+01  -2.128915e-02  2.860800e+08  2.790191e+08  1.018904e+03  1.040596e+03
6.276203e+05  7.062518e+06  2.469234e-02  -2.170784e+01  -2.129918e-02  2.860206e+08  2.789581e+08  1.019186e+03  1.040894e+03
6.276803e+05  7.064087e+06  2.470295e-02  -2.172444e+01  -2.130956e-02  2.859613e+08  2.788972e+08  1.019469e+03  1.041193e+03
6.277403e+05  7.065639e+06  2.471351e-02  -2.174036e+01  -2.131927e-02  2.859019e+08  2.788362e+08  1.019752e+03  1.041492e+03
6.278003e+05  7.067173e+06  2.472402e-02  -2.175714e+01  -2.132981e-02  2.858424e+08  2.787753e+08  1.020035e+03  1.041792e+03
6.278603e+05  7.068690e+06  2.473447e-02  -2.177334e+01  -2.133977e-02  2.857830e+08  2.787143e+08  1.020318e+03  1.042091e+03
6.279203e+05  7.070204e+06  2.474491e-02  -2.178981e+01  -2.134999e-02  2.857236e+08  2.786534e+08  1.020601e+03  1.042391e+03
6.279803e+05  7.071711e+06  2.475534e-02  -2.180718e+01  -2.136107e-02  2.856641e+08  2.785924e+08  1.020884e+03  1.042691e+03
6.280403e+05  7.073176e+06  2.476562e-02  -2.182347e+01  -2.137110e-02  2.856046e+08  2.785314e+08  1.021167e+03  1.042991e+03
6.281003e+05  7.074624e+06  2.477585e-02  -2.184012e+01  -2.138148e-02  2.855451e+08  2.784705e+08  1.021451e+03  1.043291e+03
6.281603e+05  7.076093e+06  2.478617e-02  -2.185615e+01  -2.139123e-02  2.854856e+08  2.784095e+08  1.021734e+03  1.043590e+03
6.282203e+05  7.077506e+06  2.479628e-02  -2.187302e+01  -2.140180e-02  2.854261e+08  2.783486e+08  1.022018e+03  1.043891e+03
6.282803e+05  7.079884e+06  2.480979e-02  -2.188977e+01  -2.141224e-02  2.853665e+08  2.782866e+08  1.022302e+03  1.044191e+03
6.283403e+05  7.081276e+06  2.481985e-02  -2.190593e+01  -2.142210e-02  2.853070e+08  2.782257e+08  1.022586e+03  1.044492e+03
6.284003e+05  7.082662e+06  2.482989e-02  -2.192236e+01  -2.143221e-02  2.852474e+08  2.781647e+08  1.022870e+03  1.044792e+03
6.284603e+05  7.084020e+06  2.483984e-02  -2.193969e+01  -2.144320e-02  2.851878e+08  2.781038e+08  1.023154e+03  1.045094e+03
6.285203e+05  7.085371e+06  2.484978e-02  -2.195595e+01  -2.145313e-02  2.851282e+08  2.780428e+08  1.023438e+03  1.045394e+03
6.285803e+05  7.087676e+06  2.486306e-02  -2.197301e+01  -2.146383e-02  2.850685e+08  2.779809e+08  1.023723e+03  1.045696e+03
6.286403e+05  7.088993e+06  2.487288e-02  -2.198998e+01  -2.147444e-02  2.850089e+08  2.779199e+08  1.024007e+03  1.045997e+03
6.287003e+05  7.090306e+06  2.488270e-02  -2.200583e+01  -2.148395e-02  2.849492e+08  2.778589e+08  1.024292e+03  1.046298e+03
6.287603e+05  7.092519e+06  2.489568e-02  -2.202254e+01  -2.149428e-02  2.848895e+08  2.777970e+08  1.024577e+03  1.046599e+03
6.288203e+05  7.093797e+06  2.490538e-02  -2.203957e+01  -2.150493e-02  2.848299e+08  2.777361e+08  1.024861e+03  1.046901e+03
6.288803e+05  7.095058e+06  2.491503e-02  -2.205605e+01  -2.151502e-02  2.847701e+08  2.776751e+08  1.025146e+03  1.047203e+03
6.289403e+05  7.097244e+06  2.492794e-02  -2.207236e+01  -2.152495e-02  2.847104e+08  2.776132e+08  1.025432e+03  1.047504e+03
6.290003e+05  7.098495e+06  2.493757e-02  -2.208956e+01  -2.153573e-02  2.846507e+08  2.775522e+08  1.025717e+03  1.047806e+03
6.290603e+05  7.099704e+06  2.494705e-02  -2.210659e+01  -2.154634e-02  2.845909e+08  2.774912e+08  1.026002e+03  1.048109e+03
6.291203e+05  7.101838e+06  2.495979e-02  -2.212254e+01  -2.155589e-02  2.845311e+08  2.774293e+08  1.026288e+03  1.048410e+03
6.291803e+05  7.103011e+06  2.496916e-02  -2.213935e+01  -2.156626e-02  2.844713e+08  2.773683e+08  1.026573e+03  1.048713e+03
6.292403e+05  7.105149e+06  2.498193e-02  -2.215735e+01  -2.157779e-02  2.844115e+08  2.773063e+08  1.026859e+03  1.049016e+03
6.293003e+05  7.106288e+06  2.499119e-02  -2.217389e+01  -2.158789e-02  2.843517e+08  2.772454e+08  1.027145e+03  1.049319e+03
6.293603e+05  7.107408e+06  2.500040e-02  -2.219034e+01  -2.159789e-02  2.842918e+08  2.771844e+08  1.027431e+03  1.049621e+03
6.294203e+05  7.109494e+06  2.501300e-02  -2.220750e+01  -2.160858e-02  2.842319e+08  2.771225e+08  1.027717e+03  1.049925e+03
6.294803e+05  7.110566e+06  2.502204e-02  -2.222369e+01  -2.161830e-02  2.841721e+08  2.770615e+08  1.028003e+03  1.050227e+03
6.295403e+05  7.112617e+06  2.503454e-02  -2.224068e+01  -2.162881e-02  2.841122e+08  2.769995e+08  1.028290e+03  1.050530e+03
6.296003e+05  7.114625e+06  2.504689e-02  -2.225758e+01  -2.163922e-02  2.840522e+08  2.769376e+08  1.028576e+03  1.050834e+03
6.296603e+05  7.115683e+06  2.505590e-02  -2.227470e+01  -2.164983e-02  2.839923e+08  2.768766e+08  1.028863e+03  1.051137e+03
6.297203e+05  7.117681e+06  2.506823e-02  -2.229133e+01  -2.165996e-02  2.839324e+08  2.768147e+08  1.029149e+03  1.051441e+03
6.297803e+05  7.118705e+06  2.507713e-02  -2.230873e+01  -2.167082e-02  2.838724e+08  2.767537e+08  1.029436e+03  1.051745e+03
6.298403e+05  7.120642e+06  2.508926e-02  -2.232514e+01  -2.168072e-02  2.838124e+08  2.766918e+08  1.029723e+03  1.052048e+03
6.299003e+05  7.122602e+06  2.510147e-02  -2.234228e+01  -2.169131e-02  2.837524e+08  2.766298e+08  1.030010e+03  1.052353e+03
6.299603e+05  7.123572e+06  2.511020e-02  -2.235976e+01  -2.170224e-02  2.836924e+08  2.765688e+08  1.030298e+03  1.052657e+03
6.300203e+05  7.125483e+06  2.512225e-02  -2.237672e+01  -2.171264e-02  2.836324e+08  2.765069e+08  1.030585e+03  1.052962e+03
6.300803e+05  7.127375e+06  2.513424e-02  -2.239350e+01  -2.172286e-02  2.835723e+08  2.764449e+08  1.030872e+03  1.053266e+03
6.301403e+05  7.128293e+06  2.514281e-02  -2.241067e+01  -2.173345e-02  2.835122e+08  2.763839e+08  1.031160e+03  1.053571e+03
6.302003e+05  7.130151e+06  2.515469e-02  -2.242727e+01  -2.174349e-02  2.834522e+08  2.763220e+08  1.031448e+03  1.053875e+03
6.302603e+05  7.132005e+06  2.516657e-02  -2.244454e+01  -2.175416e-02  2.833920e+08  2.762600e+08  1.031736e+03  1.054180e+03
6.303203e+05  7.132895e+06  2.517505e-02  -2.246136e+01  -2.176439e-02  2.833319e+08  2.761990e+08  1.032023e+03  1.054485e+03
6.303803e+05  7.134699e+06  2.518676e-02  -2.247845e+01  -2.177487e-02  2.832718e+08  2.761371e+08  1.032312e+03  1.054790e+03
6.304403e+05  7.136500e+06  2.519847e-02  -2.249591e+01  -2.178570e-02  2.832116e+08  2.760751e+08  1.032600e+03  1.055096e+03
6.305003e+05  7.138295e+06  2.521016e-02  -2.251273e+01  -2.179591e-02  2.831515e+08  2.760132e+08  1.032888e+03  1.055401e+03
6.305603e+05  7.140046e+06  2.522171e-02  -2.253000e+01  -2.180654e-02  2.830913e+08  2.759512e+08  1.033177e+03  1.055707e+03
6.306203e+05  7.140862e+06  2.522996e-02  -2.254661e+01  -2.181652e-02  2.830311e+08  2.758902e+08  1.033465e+03  1.056012e+03
6.306803e+05  7.142579e+06  2.524139e-02  -2.256442e+01  -2.182766e-02  2.829709e+08  2.758283e+08  1.033754e+03  1.056318e+03
6.307403e+05  7.144316e+06  2.525291e-02  -2.258085e+01  -2.183745e-02  2.829106e+08  2.757663e+08  1.034043e+03  1.056623e+03
6.308003e+05  7.145997e+06  2.526423e-02  -2.259844e+01  -2.184835e-02  2.828504e+08  2.757044e+08  1.034332e+03  1.056930e+03
6.308603e+05  7.147700e+06  2.527564e-02  -2.261551e+01  -2.185874e-02  2.827901e+08  2.756424e+08  1.034621e+03  1.057236e+03
6.309203e+05  7.149371e+06  2.528694e-02  -2.263283e+01  -2.186937e-02  2.827298e+08  2.755804e+08  1.034910e+03  1.057543e+03
6.309803e+05  7.151012e+06  2.529814e-02  -2.264971e+01  -2.187957e-02  2.826695e+08  2.755185e+08  1.035199e+03  1.057849e+03
6.310403e+05  7.152648e+06  2.530933e-02  -2.266681e+01  -2.188997e-02  2.826092e+08  2.754565e+08  1.035489e+03  1.058155e+03
6.311003e+05  7.154279e+06  2.532051e-02  -2.268424e+01  -2.190067e-02  2.825488e+08  2.753946e+08  1.035778e+03  1.058463e+03
6.311603e+05  7.155893e+06  2.533163e-02  -2.270116e+01  -2.191088e-02  2.824885e+08  2.753326e+08  1.036068e+03  1.058769e+03
6.312203e+05  7.157475e+06  2.534265e-02  -2.271880e+01  -2.192178e-02  2.824281e+08  2.752706e+08  1.036358e+03  1.059077e+03
6.312803e+05  7.159054e+06  2.535366e-02  -2.273592e+01  -2.193215e-02  2.823677e+08  2.752087e+08  1.036648e+03  1.059384e+03
6.313403e+05  7.160614e+06  2.536461e-02  -2.275329e+01  -2.194277e-02  2.823073e+08  2.751467e+08  1.036938e+03  1.059691e+03
6.314003e+05  7.162143e+06  2.537546e-02  -2.277067e+01  -2.195339e-02  2.822469e+08  2.750847e+08  1.037228e+03  1.059999e+03
6.314603e+05  7.163668e+06  2.538630e-02  -2.278787e+01  -2.196383e-02  2.821864e+08  2.750228e+08  1.037518e+03  1.060306e+03
6.315203e+05  7.165201e+06  2.539717e-02  -2.280441e+01  -2.197361e-02  2.821260e+08  2.749608e+08  1.037809e+03  1.060613e+03
6.315803e+05  7.166690e+06  2.540789e-02  -2.282233e+01  -2.198472e-02  2.820655e+08  2.748988e+08  1.038099e+03  1.060922e+03
6.316403e+05  7.169119e+06  2.542196e-02  -2.284002e+01  -2.199561e-02  2.820050e+08  2.748359e+08  1.038390e+03  1.061230e+03
6.317003e+05  7.170599e+06  2.543266e-02  -2.285763e+01  -2.200640e-02  2.819445e+08  2.747739e+08  1.038681e+03  1.061539e+03
6.317603e+05  7.172021e+06  2.544317e-02  -2.287506e+01  -2.201701e-02  2.818840e+08  2.747119e+08  1.038972e+03  1.061847e+03
6.318203e+05  7.173464e+06  2.545375e-02  -2.289196e+01  -2.202711e-02  2.818234e+08  2.746500e+08  1.039263e+03  1.062155e+03
6.318803e+05  7.174864e+06  2.546420e-02  -2.290922e+01  -2.203754e-02  2.817629e+08  2.745880e+08  1.039554e+03  1.062463e+03
6.319403e+05  7.177230e+06  2.547807e-02  -2.292637e+01  -2.204786e-02  2.817023e+08  2.745250e+08  1.039846e+03  1.062772e+03
6.320003e+05  7.178594e+06  2.548840e-02  -2.294421e+01  -2.205884e-02  2.816417e+08  2.744631e+08  1.040137e+03  1.063081e+03
6.320603e+05  7.179966e+06  2.549875e-02  -2.296201e+01  -2.206976e-02  2.815811e+08  2.744011e+08  1.040429e+03  1.063391e+03
6.321203e+05  7.181335e+06  2.550911e-02  -2.297868e+01  -2.207959e-02  2.815204e+08  2.743391e+08  1.040720e+03  1.063699e+03
6.321803e+05  7.183629e+06  2.552275e-02  -2.299625e+01  -2.209028e-02  2.814598e+08  2.742762e+08  1.041012e+03  1.064008e+03
6.322403e+05  7.184922e+06  2.553285e-02  -2.301365e+01  -2.210079e-02  2.813991e+08  2.742142e+08  1.041304e+03  1.064318e+03
6.323003e+05  7.186222e+06  2.554298e-02  -2.303176e+01  -2.211198e-02  2.813384e+08  2.741522e+08  1.041596e+03  1.064628e+03
6.323603e+05  7.188463e+06  2.555646e-02  -2.304898e+01  -2.212230e-02  2.812777e+08  2.740893e+08  1.041889e+03  1.064938e+03
6.324203e+05  7.189727e+06  2.556647e-02  -2.306687e+01  -2.213327e-02  2.812170e+08  2.740273e+08  1.042181e+03  1.065248e+03
6.324803e+05  7.191946e+06  2.557989e-02  -2.308382e+01  -2.214332e-02  2.811563e+08  2.739643e+08  1.042473e+03  1.065557e+03
6.325403e+05  7.193175e+06  2.558979e-02  -2.310144e+01  -2.215400e-02  2.810955e+08  2.739024e+08  1.042766e+03  1.065868e+03
6.326003e+05  7.194411e+06  2.559972e-02  -2.311898e+01  -2.216460e-02  2.810348e+08  2.738404e+08  1.043059e+03  1.066178e+03
6.326603e+05  7.196576e+06  2.561296e-02  -2.313643e+01  -2.217510e-02  2.809740e+08  2.737774e+08  1.043352e+03  1.066488e+03
6.327203e+05  7.197751e+06  2.562269e-02  -2.315459e+01  -2.218628e-02  2.809132e+08  2.737154e+08  1.043645e+03  1.066799e+03
6.327803e+05  7.199865e+06  2.563577e-02  -2.317177e+01  -2.219651e-02  2.808524e+08  2.736525e+08  1.043938e+03  1.067110e+03
6.328403e+05  7.201044e+06  2.564552e-02  -2.319021e+01  -2.220793e-02  2.807915e+08  2.735905e+08  1.044231e+03  1.067421e+03
6.329003e+05  7.203123e+06  2.565848e-02  -2.320716e+01  -2.221792e-02  2.807307e+08  2.735275e+08  1.044524e+03  1.067732e+03
6.329603e+05  7.205223e+06  2.567153e-02  -2.322488e+01  -2.222864e-02  2.806698e+08  2.734646e+08  1.044818e+03  1.068043e+03
6.330203e+05  7.206308e+06  2.568097e-02  -2.324247e+01  -2.223923e-02  2.806089e+08  2.734026e+08  1.045112e+03  1.068354e+03
6.330803e+05  7.208372e+06  2.569390e-02  -2.325988e+01  -2.224963e-02  2.805480e+08  2.733396e+08  1.045405e+03  1.068665e+03
6.331403e+05  7.209421e+06  2.570322e-02  -2.327855e+01  -2.226122e-02  2.804871e+08  2.732777e+08  1.045699e+03  1.068978e+03
6.332003e+05  7.211449e+06  2.571604e-02  -2.329578e+01  -2.227144e-02  2.804261e+08  2.732147e+08  1.045993e+03  1.069289e+03
6.332603e+05  7.213445e+06  2.572875e-02  -2.331382e+01  -2.228242e-02  2.803652e+08  2.731517e+08  1.046288e+03  1.069601e+03
6.333203e+05  7.214455e+06  2.573795e-02  -2.333074e+01  -2.229233e-02  2.803042e+08  2.730898e+08  1.046582e+03  1.069913e+03
6.333803e+05  7.216429e+06  2.575059e-02  -2.334896e+01  -2.230346e-02  2.802432e+08  2.730268e+08  1.046876e+03  1.070225e+03
6.334403e+05  7.218371e+06  2.576313e-02  -2.336651e+01  -2.231394e-02  2.801822e+08  2.729638e+08  1.047171e+03  1.070537e+03
6.335003e+05  7.219351e+06  2.577224e-02  -2.338407e+01  -2.232443e-02  2.801212e+08  2.729018e+08  1.047466e+03  1.070850e+03
6.335603e+05  7.221271e+06  2.578472e-02  -2.340269e+01  -2.233591e-02  2.800601e+08  2.728389e+08  1.047760e+03  1.071163e+03
6.336203e+05  7.223159e+06  2.579708e-02  -2.341998e+01  -2.234613e-02  2.799991e+08  2.727759e+08  1.048055e+03  1.071475e+03
6.336803e+05  7.225043e+06  2.580944e-02  -2.343843e+01  -2.235744e-02  2.799380e+08  2.727129e+08  1.048350e+03  1.071789e+03
6.337403e+05  7.225950e+06  2.581832e-02  -2.345544e+01  -2.236737e-02  2.798769e+08  2.726509e+08  1.048646e+03  1.072101e+03
6.338003e+05  7.227798e+06  2.583056e-02  -2.347358e+01  -2.237836e-02  2.798158e+08  2.725880e+08  1.048941e+03  1.072415e+03
6.338603e+05  7.229653e+06  2.584283e-02  -2.349123e+01  -2.238888e-02  2.797547e+08  2.725250e+08  1.049236e+03  1.072728e+03
6.339203e+05  7.231464e+06  2.585496e-02  -2.350919e+01  -2.239969e-02  2.796935e+08  2.724620e+08  1.049532e+03  1.073041e+03
6.339803e+05  7.233258e+06  2.586703e-02  -2.352752e+01  -2.241083e-02  2.796323e+08  2.723991e+08  1.049828e+03  1.073355e+03
6.340403e+05  7.234075e+06  2.587561e-02  -2.354521e+01  -2.242137e-02  2.795712e+08  2.723371e+08  1.050124e+03  1.073669e+03
6.341003e+05  7.235857e+06  2.588765e-02  -2.356318e+01  -2.243216e-02  2.795100e+08  2.722741e+08  1.050420e+03  1.073983e+03
6.341603e+05  7.237596e+06  2.589955e-02  -2.358154e+01  -2.244331e-02  2.794487e+08  2.722111e+08  1.050716e+03  1.074297e+03
6.342203e+05  7.239342e+06  2.591147e-02  -2.359934e+01  -2.245392e-02  2.793875e+08  2.721482e+08  1.051012e+03  1.074611e+03
6.342803e+05  7.241070e+06  2.592334e-02  -2.361743e+01  -2.246480e-02  2.793262e+08  2.720852e+08  1.051308e+03  1.074926e+03
6.343403e+05  7.242754e+06  2.593506e-02  -2.363540e+01  -2.247556e-02  2.792650e+08  2.720222e+08  1.051605e+03  1.075240e+03
6.344003e+05  7.244446e+06  2.594681e-02  -2.365280e+01  -2.248576e-02  2.792037e+08  2.719592e+08  1.051902e+03  1.075554e+03
6.344603e+05  7.246119e+06  2.595850e-02  -2.367144e+01  -2.249713e-02  2.791424e+08  2.718963e+08  1.052198e+03  1.075870e+03
6.345203e+05  7.247749e+06  2.597005e-02  -2.368900e+01  -2.250747e-02  2.790811e+08  2.718333e+08  1.052495e+03  1.076184e+03
6.345803e+05  7.249386e+06  2.598162e-02  -2.370694e+01  -2.251815e-02  2.790197e+08  2.717703e+08  1.052792e+03  1.076499e+03
6.346403e+05  7.251018e+06  2.599319e-02  -2.372509e+01  -2.252904e-02  2.789584e+08  2.717073e+08  1.053090e+03  1.076815e+03
6.347003e+05  7.252619e+06  2.600465e-02  -2.374320e+01  -2.253987e-02  2.788970e+08  2.716444e+08  1.053387e+03  1.077130e+03
6.347603e+05  7.254201e+06  2.601605e-02  -2.376163e+01  -2.255100e-02  2.788356e+08  2.715814e+08  1.053684e+03  1.077446e+03
6.348203e+05  7.256737e+06  2.603088e-02  -2.377952e+01  -2.256161e-02  2.787742e+08  2.715174e+08  1.053982e+03  1.077761e+03
6.348803e+05  7.258283e+06  2.604216e-02  -2.379813e+01  -2.257288e-02  2.787128e+08  2.714545e+08  1.054280e+03  1.078078e+03
6.349403e+05  7.259810e+06  2.605339e-02  -2.381575e+01  -2.258321e-02  2.786513e+08  2.713915e+08  1.054577e+03  1.078393e+03
6.350003e+05  7.261359e+06  2.606469e-02  -2.383408e+01  -2.259422e-02  2.785898e+08  2.713285e+08  1.054875e+03  1.078709e+03
6.350603e+05  7.262850e+06  2.607580e-02  -2.385229e+01  -2.260509e-02  2.785284e+08  2.712655e+08  1.055173e+03  1.079026e+03
6.351203e+05  7.264336e+06  2.608690e-02  -2.386992e+01  -2.261541e-02  2.784669e+08  2.712025e+08  1.055472e+03  1.079342e+03
6.351803e+05  7.266749e+06  2.610133e-02  -2.388885e+01  -2.262694e-02  2.784054e+08  2.711386e+08  1.055770e+03  1.079659e+03
6.352403e+05  7.268224e+06  2.611240e-02  -2.390670e+01  -2.263745e-02  2.783438e+08  2.710756e+08  1.056069e+03  1.079975e+03
6.353003e+05  7.269642e+06  2.612327e-02  -2.392532e+01  -2.264868e-02  2.782823e+08  2.710126e+08  1.056367e+03  1.080293e+03
6.353603e+05  7.271081e+06  2.613422e-02  -2.394285e+01  -2.265887e-02  2.782207e+08  2.709496e+08  1.056666e+03  1.080609e+03
6.354203e+05  7.273420e+06  2.614841e-02  -2.396124e+01  -2.266986e-02  2.781591e+08  2.708857e+08  1.056965e+03  1.080926e+03
6.354803e+05  7.274822e+06  2.615925e-02  -2.397946e+01  -2.268067e-02  2.780975e+08  2.708227e+08  1.057264e+03  1.081243e+03
6.355403e+05  7.276206e+06  2.617002e-02  -2.399844e+01  -2.269220e-02  2.780359e+08  2.707597e+08  1.057563e+03  1.081562e+03
6.356003e+05  7.278490e+06  2.618404e-02  -2.401648e+01  -2.270284e-02  2.779743e+08  2.706958e+08  1.057862e+03  1.081879e+03
6.356603e+05  7.279837e+06  2.619470e-02  -2.403519e+01  -2.271410e-02  2.779126e+08  2.706328e+08  1.058162e+03  1.082197e+03
6.357203e+05  7.282124e+06  2.620874e-02  -2.405292e+01  -2.272441e-02  2.778509e+08  2.705688e+08  1.058462e+03  1.082514e+03
6.357803e+05  7.283420e+06  2.621923e-02  -2.407136e+01  -2.273540e-02  2.777892e+08  2.705058e+08  1.058761e+03  1.082833e+03
6.358403e+05  7.284712e+06  2.622971e-02  -2.408981e+01  -2.274639e-02  2.777275e+08  2.704428e+08  1.059061e+03  1.083151e+03
6.359003e+05  7.286944e+06  2.624358e-02  -2.410842e+01  -2.275751e-02  2.776658e+08  2.703789e+08  1.059361e+03  1.083470e+03
6.359603e+05  7.288199e+06  2.625393e-02  -2.412656e+01  -2.276818e-02  2.776041e+08  2.703159e+08  1.059661e+03  1.083788e+03
6.360203e+05  7.290394e+06  2.626769e-02  -2.414537e+01  -2.277948e-02  2.775423e+08  2.702519e+08  1.059961e+03  1.084107e+03
6.360803e+05  7.291612e+06  2.627792e-02  -2.416324e+01  -2.278988e-02  2.774805e+08  2.701889e+08  1.060262e+03  1.084425e+03
6.361403e+05  7.293770e+06  2.629156e-02  -2.418183e+01  -2.280095e-02  2.774187e+08  2.701249e+08  1.060562e+03  1.084744e+03
6.362003e+05  7.294952e+06  2.630168e-02  -2.420076e+01  -2.281233e-02  2.773569e+08  2.700619e+08  1.060863e+03  1.085064e+03
6.362603e+05  7.297098e+06  2.631528e-02  -2.421909e+01  -2.282313e-02  2.772951e+08  2.699980e+08  1.061164e+03  1.085383e+03
6.363203e+05  7.298243e+06  2.632528e-02  -2.423728e+01  -2.283380e-02  2.772332e+08  2.699350e+08  1.061465e+03  1.085702e+03
6.363803e+05  7.300327e+06  2.633868e-02  -2.425632e+01  -2.284526e-02  2.771714e+08  2.698710e+08  1.061766e+03  1.086022e+03
6.364403e+05  7.302418e+06  2.635211e-02  -2.427467e+01  -2.285606e-02  2.771095e+08  2.698070e+08  1.062067e+03  1.086342e+03
6.365003e+05  7.303507e+06  2.636193e-02  -2.429345e+01  -2.286726e-02  2.770476e+08  2.697441e+08  1.062368e+03  1.086662e+03
6.365603e+05  7.305561e+06  2.637523e-02  -2.431201e+01  -2.287823e-02  2.769856e+08  2.696801e+08  1.062670e+03  1.086982e+03
6.366203e+05  7.307572e+06  2.638839e-02  -2.433001e+01  -2.288867e-02  2.769237e+08  2.696161e+08  1.062972e+03  1.087302e+03
6.366803e+05  7.308630e+06  2.639812e-02  -2.434915e+01  -2.290018e-02  2.768617e+08  2.695531e+08  1.063273e+03  1.087623e+03
